 ,Area,StdDev,Min,Max,Perim.,Circ.,AR,Round,Solidity
17805,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17806,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
17807,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17808,104.031,0,255,255,56.626,0.408,1.532,0.653,0.541
17809,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17810,72.822,0,255,255,41.052,0.543,3.109,0.322,0.583
17811,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17812,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
17813,41.612,0,255,255,24.696,0.857,2.000,0.500,0.800
17814,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17815,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17816,145.644,0,255,255,76.761,0.311,1.505,0.664,0.571
17817,52.016,0,255,255,33.819,0.572,3.053,0.328,0.625
17818,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17819,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17820,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
17821,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17822,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17823,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17824,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17825,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17826,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17827,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17828,93.628,0,255,255,52.065,0.434,1.305,0.766,0.562
17829,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17830,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17831,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17832,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17833,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
17834,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17835,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17836,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17837,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17838,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17839,114.434,0,255,255,45.614,0.691,1.382,0.723,0.759
17840,52.016,0,255,255,24.696,1.000,1.553,0.644,0.909
17841,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17842,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
17843,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
17844,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17845,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17846,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17847,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17848,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
17849,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
17850,31.209,0,255,255,24.696,0.643,2.702,0.370,0.667
17851,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17852,72.822,0,255,255,33.819,0.800,2.123,0.471,0.875
17853,62.419,0,255,255,35.708,0.615,2.000,0.500,0.667
17854,62.419,0,255,255,42.942,0.425,1.166,0.858,0.522
17855,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17856,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17857,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17858,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17859,41.612,0,255,255,31.147,0.539,3.493,0.286,0.667
17860,62.419,0,255,255,29.258,0.916,1.809,0.553,0.857
17861,72.822,0,255,255,42.942,0.496,1.224,0.817,0.609
17862,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
17863,135.241,0,255,255,70.310,0.344,1.696,0.590,0.542
17864,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17865,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17866,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17867,83.225,0,255,255,52.065,0.386,1.211,0.826,0.593
17868,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
17869,52.016,0,255,255,33.819,0.572,3.211,0.311,0.625
17870,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17871,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
17872,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
17873,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17874,72.822,0,255,255,44.831,0.455,1.644,0.608,0.636
17875,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17876,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17877,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17878,52.016,0,255,255,33.819,0.572,3.211,0.311,0.625
17879,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17880,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17881,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17882,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17883,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17884,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17885,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17886,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17887,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17888,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
17889,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17890,72.822,0,255,255,47.503,0.406,1.128,0.887,0.560
17891,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17892,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
17893,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17894,72.822,0,255,255,33.819,0.800,2.339,0.427,0.778
17895,83.225,0,255,255,42.159,0.588,2.010,0.497,0.696
17896,93.628,0,255,255,44.831,0.585,2.218,0.451,0.750
17897,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17898,104.031,0,255,255,63.077,0.329,1.129,0.886,0.588
17899,72.822,0,255,255,42.942,0.496,1.395,0.717,0.560
17900,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
17901,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17902,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17903,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17904,145.644,0,255,255,81.322,0.277,1.864,0.536,0.538
17905,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17906,145.644,0,255,255,76.761,0.311,1.673,0.598,0.538
17907,72.822,0,255,255,33.819,0.800,2.408,0.415,0.737
17908,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
17909,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17910,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
17911,93.628,0,255,255,42.942,0.638,2.062,0.485,0.643
17912,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
17913,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
17914,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17915,145.644,0,255,255,78.650,0.296,2.314,0.432,0.519
17916,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17917,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
17918,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
17919,114.434,0,255,255,69.528,0.297,1.704,0.587,0.550
17920,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17921,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
17922,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
17923,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
17924,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
17925,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17926,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17927,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
17928,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
17929,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
17930,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17931,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17932,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17933,62.419,0,255,255,33.819,0.686,2.464,0.406,0.667
17934,104.031,0,255,255,62.294,0.337,1.479,0.676,0.556
17935,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17936,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17937,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17938,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17939,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17940,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17941,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
17942,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
17943,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17944,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17945,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17946,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17947,41.612,0,255,255,31.147,0.539,3.493,0.286,0.667
17948,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17949,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17950,104.031,0,255,255,52.065,0.482,1.414,0.707,0.588
17951,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17952,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
17953,62.419,0,255,255,36.491,0.589,3.513,0.285,0.600
17954,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17955,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17956,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17957,52.016,0,255,255,29.258,0.764,2.188,0.457,0.769
17958,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17959,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17960,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
17961,31.209,0,255,255,24.696,0.643,2.702,0.370,0.667
17962,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17963,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
17964,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17965,52.016,0,255,255,31.930,0.641,2.165,0.462,0.588
17966,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17967,93.628,0,255,255,46.721,0.539,3.831,0.261,0.667
17968,124.837,0,255,255,63.077,0.394,1.976,0.506,0.533
17969,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17970,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17971,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17972,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17973,83.225,0,255,255,52.065,0.386,1.356,0.737,0.533
17974,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17975,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17976,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17977,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17978,124.837,0,255,255,70.310,0.317,1.724,0.580,0.511
17979,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
17980,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17981,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
17982,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17983,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17984,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17985,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17986,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17987,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17988,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17989,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17990,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17991,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17992,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17993,41.612,0,255,255,31.147,0.539,3.493,0.286,0.667
17994,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17995,62.419,0,255,255,35.708,0.615,3.003,0.333,0.750
17996,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
17997,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
17998,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
17999,52.016,0,255,255,33.819,0.572,3.211,0.311,0.625
18000,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18001,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
18002,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
18003,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18004,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18005,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18006,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18007,41.612,0,255,255,29.258,0.611,2.530,0.395,0.615
18008,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18009,83.225,0,255,255,33.819,0.914,2.179,0.459,0.800
18010,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18011,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18012,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18013,52.016,0,255,255,33.819,0.572,3.211,0.311,0.625
18014,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
18015,41.612,0,255,255,24.696,0.857,2.000,0.500,0.800
18016,72.822,0,255,255,45.614,0.440,1.675,0.597,0.519
18017,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18018,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18019,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18020,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18021,145.644,0,255,255,70.310,0.370,2.232,0.448,0.583
18022,62.419,0,255,255,29.258,0.916,2.237,0.447,0.857
18023,41.612,0,255,255,29.258,0.611,2.530,0.395,0.615
18024,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18025,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18026,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18027,124.837,0,255,255,65.749,0.363,1.560,0.641,0.533
18028,72.822,0,255,255,36.491,0.687,2.921,0.342,0.636
18029,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18030,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18031,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18032,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18033,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18034,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18035,52.016,0,255,255,33.819,0.572,1.848,0.541,0.667
18036,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18037,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18038,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
18039,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
18040,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18041,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18042,62.419,0,255,255,33.819,0.686,2.464,0.406,0.667
18043,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18044,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18045,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18046,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18047,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
18048,145.644,0,255,255,82.429,0.269,2.393,0.418,0.431
18049,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18050,83.225,0,255,255,42.159,0.588,3.432,0.291,0.800
18051,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18052,145.644,0,255,255,70.310,0.370,2.376,0.421,0.583
18053,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18054,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18055,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18056,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18057,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18058,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18059,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18060,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18061,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18062,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18063,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18064,52.016,0,255,255,31.930,0.641,3.053,0.328,0.625
18065,124.837,0,255,255,64.966,0.372,1.899,0.527,0.558
18066,62.419,0,255,255,31.147,0.809,2.237,0.447,0.857
18067,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18068,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18069,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18070,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18071,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
18072,124.837,0,255,255,55.843,0.503,1.125,0.889,0.686
18073,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18074,135.241,0,255,255,78.650,0.275,2.320,0.431,0.481
18075,93.628,0,255,255,49.393,0.482,1.020,0.980,0.643
18076,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18077,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18078,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18079,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18080,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18081,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18082,72.822,0,255,255,33.819,0.800,2.123,0.471,0.875
18083,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
18084,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18085,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18086,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18087,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18088,72.822,0,255,255,33.819,0.800,2.408,0.415,0.737
18089,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18090,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18091,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18092,52.016,0,255,255,33.819,0.572,3.211,0.311,0.625
18093,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18094,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18095,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18096,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18097,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18098,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18099,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18100,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18101,41.612,0,255,255,27.368,0.698,2.654,0.377,0.667
18102,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18103,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18104,31.209,0,255,255,24.696,0.643,2.702,0.370,0.667
18105,62.419,0,255,255,38.380,0.532,2.505,0.399,0.632
18106,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18107,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18108,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18109,31.209,0,255,255,22.807,0.754,2.702,0.370,0.667
18110,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18111,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18112,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18113,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18114,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18115,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18116,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18117,145.644,0,255,255,56.626,0.571,1.134,0.882,0.609
18118,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18119,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18120,93.628,0,255,255,51.282,0.447,1.206,0.829,0.600
18121,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18122,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18123,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18124,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18125,52.016,0,255,255,31.930,0.641,3.053,0.328,0.625
18126,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18127,62.419,0,255,255,31.147,0.809,2.237,0.447,0.857
18128,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18129,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18130,72.822,0,255,255,33.819,0.800,2.339,0.427,0.778
18131,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18132,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18133,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18134,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18135,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18136,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18137,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18138,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18139,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18140,52.016,0,255,255,33.819,0.572,3.211,0.311,0.625
18141,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18142,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18143,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18144,41.612,0,255,255,26.586,0.740,4.000,0.250,1.000
18145,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18146,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18147,52.016,0,255,255,33.819,0.572,3.211,0.311,0.625
18148,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18149,62.419,0,255,255,29.258,0.916,2.237,0.447,0.857
18150,62.419,0,255,255,29.258,0.916,1.593,0.628,0.857
18151,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18152,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18153,41.612,0,255,255,26.586,0.740,4.000,0.250,1.000
18154,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18155,93.628,0,255,255,44.831,0.585,1.283,0.780,0.667
18156,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18157,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18158,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18159,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18160,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18161,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18162,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18163,52.016,0,255,255,27.368,0.873,1.882,0.531,0.714
18164,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18165,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18166,62.419,0,255,255,36.491,0.589,2.558,0.391,0.571
18167,83.225,0,255,255,36.491,0.785,2.646,0.378,0.667
18168,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18169,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18170,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18171,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18172,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18173,52.016,0,255,255,27.368,0.873,1.882,0.531,0.714
18174,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18175,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18176,83.225,0,255,255,40.270,0.645,2.589,0.386,0.842
18177,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18178,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
18179,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18180,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18181,135.241,0,255,255,63.859,0.417,1.581,0.633,0.565
18182,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18183,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18184,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18185,72.822,0,255,255,38.380,0.621,2.212,0.452,0.700
18186,104.031,0,255,255,52.065,0.482,1.215,0.823,0.690
18187,52.016,0,255,255,27.368,0.873,1.882,0.531,0.714
18188,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18189,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
18190,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18191,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18192,104.031,0,255,255,55.843,0.419,1.806,0.554,0.571
18193,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18194,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18195,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
18196,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18197,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
18198,72.822,0,255,255,33.819,0.800,2.123,0.471,0.875
18199,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
18200,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18201,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18202,62.419,0,255,255,36.491,0.589,3.513,0.285,0.600
18203,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18204,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18205,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18206,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
18207,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18208,72.822,0,255,255,46.721,0.419,2.581,0.387,0.538
18209,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18210,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18211,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18212,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18213,41.612,0,255,255,22.807,1.000,1.468,0.681,0.800
18214,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
18215,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
18216,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
18217,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18218,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18219,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18220,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18221,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18222,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
18223,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
18224,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18225,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18226,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
18227,114.434,0,255,255,67.638,0.314,2.713,0.369,0.524
