 ,Area,StdDev,Min,Max,Perim.,Circ.,AR,Round,Solidity
872,88.398,0,255,255,33.426,0.994,1.213,0.824,0.909
873,110.497,0,255,255,39.373,0.896,1.123,0.891,0.893
874,119.337,0,255,255,39.373,0.967,1.153,0.868,0.871
875,92.818,0,255,255,33.426,1.000,1.475,0.678,0.933
876,97.238,0,255,255,35.168,0.988,1.059,0.944,0.863
877,83.978,0,255,255,32.195,1.000,1.260,0.794,0.864
878,57.459,0,255,255,27.990,0.922,1.530,0.654,0.812
879,119.337,0,255,255,37.631,1.000,1.210,0.826,0.947
880,97.238,0,255,255,34.658,1.000,1.068,0.937,0.936
881,61.878,0,255,255,33.936,0.675,1.384,0.722,0.737
882,92.818,0,255,255,33.426,1.000,1.475,0.678,0.933
883,75.138,0,255,255,30.453,1.000,1.134,0.882,0.919
884,106.077,0,255,255,36.400,1.000,1.381,0.724,0.906
885,79.558,0,255,255,32.195,0.965,1.245,0.803,0.857
886,114.917,0,255,255,38.141,0.993,1.121,0.892,0.867
887,57.459,0,255,255,32.195,0.697,1.407,0.711,0.765
888,79.558,0,255,255,30.453,1.000,1.248,0.801,0.947
889,92.818,0,255,255,32.195,1.000,1.000,1.000,0.913
890,83.978,0,255,255,32.195,1.000,1.344,0.744,0.884
891,119.337,0,255,255,39.373,0.967,1.075,0.930,0.871
892,114.917,0,255,255,36.910,1.000,1.131,0.884,0.881
893,101.657,0,255,255,35.168,1.000,1.132,0.884,0.885
894,97.238,0,255,255,33.426,1.000,1.101,0.908,0.936
895,92.818,0,255,255,33.426,1.000,1.182,0.846,0.913
896,92.818,0,255,255,35.168,0.943,1.183,0.846,0.857
897,92.818,0,255,255,35.168,0.943,1.093,0.915,0.857
898,92.818,0,255,255,33.426,1.000,1.147,0.872,0.933
899,101.657,0,255,255,35.168,1.000,1.235,0.809,0.885
900,79.558,0,255,255,33.936,0.868,1.288,0.777,0.783
901,101.657,0,255,255,35.168,1.000,1.132,0.884,0.885
902,114.917,0,255,255,36.910,1.000,1.093,0.915,0.867
903,114.917,0,255,255,38.141,0.993,1.081,0.925,0.867
904,79.558,0,255,255,30.963,1.000,1.220,0.819,0.857
905,88.398,0,255,255,32.195,1.000,1.435,0.697,0.909
906,83.978,0,255,255,32.195,1.000,1.009,0.991,0.864
907,92.818,0,255,255,36.910,0.856,1.185,0.844,0.840
908,30.939,0,255,255,22.044,0.800,1.895,0.528,0.737
909,61.878,0,255,255,30.963,0.811,1.122,0.891,0.800
910,119.337,0,255,255,39.373,0.967,1.156,0.865,0.871
911,92.818,0,255,255,32.195,1.000,1.182,0.846,0.913
912,101.657,0,255,255,35.168,1.000,1.132,0.884,0.885
913,88.398,0,255,255,33.426,0.994,1.281,0.781,0.889
914,83.978,0,255,255,32.195,1.000,1.344,0.744,0.884
915,70.718,0,255,255,29.732,1.000,1.317,0.759,0.821
916,101.657,0,255,255,35.168,1.000,1.182,0.846,0.885
917,101.657,0,255,255,35.168,1.000,1.132,0.884,0.885
918,101.657,0,255,255,34.658,1.000,1.008,0.992,0.958
919,123.757,0,255,255,38.141,1.000,1.263,0.792,0.903
920,79.558,0,255,255,30.453,1.000,1.218,0.821,0.947
921,101.657,0,255,255,34.658,1.000,1.008,0.992,0.958
922,132.597,0,255,255,41.114,0.986,1.181,0.847,0.870
923,92.818,0,255,255,33.426,1.000,1.062,0.942,0.913
924,83.978,0,255,255,30.963,1.000,1.161,0.861,0.884
925,110.497,0,255,255,37.631,0.981,1.166,0.858,0.909
926,110.497,0,255,255,36.400,1.000,1.177,0.849,0.926
927,92.818,0,255,255,33.426,1.000,1.182,0.846,0.913
928,88.398,0,255,255,33.936,0.965,1.285,0.778,0.833
929,97.238,0,255,255,35.678,0.960,1.007,0.993,0.815
930,88.398,0,255,255,32.195,1.000,1.083,0.923,0.889
931,83.978,0,255,255,33.936,0.916,1.109,0.902,0.826
932,83.978,0,255,255,32.195,1.000,1.100,0.909,0.864
933,101.657,0,255,255,35.168,1.000,1.205,0.830,0.885
934,106.077,0,255,255,36.910,0.978,1.127,0.887,0.842
935,79.558,0,255,255,30.453,1.000,1.248,0.801,0.947
936,110.497,0,255,255,37.631,0.981,1.080,0.926,0.909
937,101.657,0,255,255,35.168,1.000,1.149,0.871,0.885
938,110.497,0,255,255,36.400,1.000,1.177,0.849,0.926
939,106.077,0,255,255,38.141,0.916,1.253,0.798,0.857
940,110.497,0,255,255,36.910,1.000,1.185,0.844,0.862
941,79.558,0,255,255,32.195,0.965,1.416,0.706,0.878
942,83.978,0,255,255,32.195,1.000,1.009,0.991,0.864
943,92.818,0,255,255,35.168,0.943,1.270,0.788,0.840
944,114.917,0,255,255,38.141,0.993,1.093,0.915,0.852
945,92.818,0,255,255,33.426,1.000,1.182,0.846,0.913
946,83.978,0,255,255,36.400,0.796,1.146,0.872,0.844
947,83.978,0,255,255,32.195,1.000,1.204,0.830,0.884
948,110.497,0,255,255,36.400,1.000,1.289,0.776,0.909
949,101.657,0,255,255,35.168,1.000,1.314,0.761,0.885
950,92.818,0,255,255,33.426,1.000,1.334,0.750,0.913
951,75.138,0,255,255,30.963,0.985,1.120,0.893,0.829
952,119.337,0,255,255,36.910,1.000,1.316,0.760,0.885
953,88.398,0,255,255,33.426,0.994,1.213,0.824,0.909
954,75.138,0,255,255,36.910,0.693,1.247,0.802,0.723
955,110.497,0,255,255,36.400,1.000,1.147,0.872,0.909
956,110.497,0,255,255,37.631,0.981,1.123,0.891,0.909
957,97.238,0,255,255,33.426,1.000,1.101,0.908,0.936
958,44.199,0,255,255,27.990,0.709,1.786,0.560,0.769
959,83.978,0,255,255,35.168,0.853,1.286,0.778,0.864
960,88.398,0,255,255,33.936,0.965,1.079,0.927,0.833
961,128.177,0,255,255,39.373,1.000,1.076,0.929,0.906
962,97.238,0,255,255,36.400,0.922,1.044,0.958,0.917
963,137.017,0,255,255,41.114,1.000,1.248,0.801,0.886
964,53.039,0,255,255,27.990,0.851,1.975,0.506,0.774
965,97.238,0,255,255,36.400,0.922,1.239,0.807,0.863
966,75.138,0,255,255,30.963,0.985,1.209,0.827,0.829
967,114.917,0,255,255,39.373,0.932,1.188,0.842,0.852
968,101.657,0,255,255,35.168,1.000,1.132,0.884,0.885
969,110.497,0,255,255,36.400,1.000,1.147,0.872,0.909
970,106.077,0,255,255,38.141,0.916,1.280,0.781,0.873
971,92.818,0,255,255,32.195,1.000,1.000,1.000,0.913
972,83.978,0,255,255,32.195,1.000,1.359,0.736,0.864
973,110.497,0,255,255,37.631,0.981,1.235,0.809,0.909
974,53.039,0,255,255,27.990,0.851,1.191,0.840,0.828
975,92.818,0,255,255,36.910,0.856,1.253,0.798,0.808
976,70.718,0,255,255,29.222,1.000,1.234,0.810,0.889
977,66.298,0,255,255,27.990,1.000,1.127,0.887,0.857
978,8.840,0,255,255,8.920,1.000,2.000,0.500,1.000
979,57.459,0,255,255,29.732,0.817,1.173,0.852,0.765
980,17.680,0,255,255,11.893,1.000,1.000,1.000,1.000
981,106.077,0,255,255,36.400,1.000,1.103,0.907,0.906
982,106.077,0,255,255,39.373,0.860,1.169,0.855,0.873
983,44.199,0,255,255,25.017,0.887,1.491,0.670,0.800
984,35.359,0,255,255,27.990,0.567,2.132,0.469,0.667
985,79.558,0,255,255,30.453,1.000,1.218,0.821,0.947
986,101.657,0,255,255,35.168,1.000,1.258,0.795,0.868
987,97.238,0,255,255,36.400,0.922,1.152,0.868,0.846
988,83.978,0,255,255,33.426,0.944,1.396,0.717,0.905
989,88.398,0,255,255,33.936,0.965,1.027,0.974,0.833
990,101.657,0,255,255,33.936,1.000,1.149,0.871,0.885
991,110.497,0,255,255,39.373,0.896,1.416,0.706,0.862
992,106.077,0,255,255,36.400,1.000,1.103,0.907,0.906
993,92.818,0,255,255,33.426,1.000,1.182,0.846,0.913
994,101.657,0,255,255,39.883,0.803,1.396,0.716,0.807
995,26.519,0,255,255,19.071,0.916,1.124,0.890,0.800
996,75.138,0,255,255,30.453,1.000,1.134,0.882,0.919
997,70.718,0,255,255,29.732,1.000,1.317,0.759,0.821
998,83.978,0,255,255,33.936,0.916,1.187,0.843,0.826
999,101.657,0,255,255,36.910,0.938,1.266,0.790,0.821
1000,101.657,0,255,255,35.168,1.000,1.132,0.884,0.885
1001,83.978,0,255,255,33.426,0.944,1.171,0.854,0.864
1002,97.238,0,255,255,36.910,0.897,1.380,0.725,0.786
1003,97.238,0,255,255,33.426,1.000,1.101,0.908,0.936
1004,88.398,0,255,255,33.936,0.965,1.027,0.974,0.833
1005,110.497,0,255,255,38.141,0.954,1.138,0.879,0.847
1006,106.077,0,255,255,36.400,1.000,1.299,0.770,0.889
1007,75.138,0,255,255,32.195,0.911,1.171,0.854,0.810
1008,88.398,0,255,255,33.426,0.994,1.281,0.781,0.889
1009,97.238,0,255,255,34.658,1.000,1.083,0.923,0.936
1010,92.818,0,255,255,33.426,1.000,1.182,0.846,0.913
1011,101.657,0,255,255,35.168,1.000,1.235,0.809,0.885
1012,92.818,0,255,255,35.168,0.943,1.093,0.915,0.857
1013,92.818,0,255,255,35.168,0.943,1.352,0.740,0.840
1014,88.398,0,255,255,40.604,0.674,1.136,0.880,0.851
1015,83.978,0,255,255,32.195,1.000,1.344,0.744,0.884
1016,83.978,0,255,255,33.426,0.944,1.152,0.868,0.864
1017,79.558,0,255,255,30.963,1.000,1.130,0.885,0.857
1018,88.398,0,255,255,32.195,1.000,1.083,0.923,0.889
1019,110.497,0,255,255,37.631,0.981,1.183,0.845,0.909
1020,119.337,0,255,255,38.141,1.000,1.073,0.932,0.885
1021,97.238,0,255,255,35.168,0.988,1.160,0.862,0.863
1022,97.238,0,255,255,35.168,0.988,1.276,0.784,0.863
1023,106.077,0,255,255,35.168,1.000,1.222,0.818,0.906
1024,114.917,0,255,255,38.141,0.993,1.415,0.707,0.881
1025,97.238,0,255,255,35.168,0.988,1.219,0.820,0.863
1026,110.497,0,255,255,36.400,1.000,1.177,0.849,0.926
1027,119.337,0,255,255,38.141,1.000,1.156,0.865,0.871
1028,79.558,0,255,255,33.936,0.868,1.164,0.859,0.783
1029,110.497,0,255,255,36.400,1.000,1.230,0.813,0.909
1030,128.177,0,255,255,39.883,1.000,1.060,0.943,0.866
1031,110.497,0,255,255,37.631,0.981,1.363,0.734,0.909
1032,79.558,0,255,255,30.453,1.000,1.362,0.734,0.947
1033,70.718,0,255,255,30.963,0.927,1.126,0.888,0.821
1034,88.398,0,255,255,33.936,0.965,1.079,0.927,0.833
1035,101.657,0,255,255,35.168,1.000,1.132,0.884,0.885
1036,101.657,0,255,255,35.168,1.000,1.314,0.761,0.885
1037,128.177,0,255,255,39.373,1.000,1.076,0.929,0.906
1038,61.878,0,255,255,29.222,0.911,1.296,0.771,0.824
1039,101.657,0,255,255,36.400,0.964,1.171,0.854,0.868
1040,110.497,0,255,255,36.400,1.000,1.230,0.813,0.909
1041,88.398,0,255,255,33.426,0.994,1.403,0.713,0.909
1042,61.878,0,255,255,27.480,1.000,1.239,0.807,0.933
1043,97.238,0,255,255,36.910,0.897,1.116,0.896,0.800
1044,92.818,0,255,255,35.168,0.943,1.294,0.773,0.840
1045,137.017,0,255,255,41.114,1.000,1.199,0.834,0.886
1046,75.138,0,255,255,29.222,1.000,1.263,0.792,0.919
1047,75.138,0,255,255,29.222,1.000,1.263,0.792,0.919
1048,119.337,0,255,255,38.141,1.000,1.156,0.865,0.871
1049,88.398,0,255,255,32.195,1.000,1.282,0.780,0.909
1050,83.978,0,255,255,32.195,1.000,1.548,0.646,0.905
1051,97.238,0,255,255,33.936,1.000,1.415,0.707,0.863
1052,119.337,0,255,255,38.141,1.000,1.207,0.829,0.885
1053,106.077,0,255,255,36.400,1.000,1.210,0.827,0.906
1054,110.497,0,255,255,36.400,1.000,1.312,0.762,0.926
1055,22.099,0,255,255,17.839,0.873,1.882,0.531,0.714
1056,106.077,0,255,255,36.910,0.978,1.194,0.838,0.842
1057,106.077,0,255,255,36.400,1.000,1.308,0.765,0.889
1058,83.978,0,255,255,32.195,1.000,1.083,0.923,0.884
1059,106.077,0,255,255,36.400,1.000,1.395,0.717,0.906
1060,123.757,0,255,255,38.141,1.000,1.018,0.982,0.903
1061,97.238,0,255,255,33.936,1.000,1.176,0.850,0.880
1062,114.917,0,255,255,38.141,0.993,1.093,0.915,0.867
1063,119.337,0,255,255,39.373,0.967,1.156,0.865,0.871
1064,79.558,0,255,255,32.195,0.965,1.434,0.697,0.878
1065,110.497,0,255,255,36.400,1.000,1.230,0.813,0.909
1066,53.039,0,255,255,29.222,0.781,1.526,0.655,0.750
1067,114.917,0,255,255,36.400,1.000,1.184,0.845,0.929
1068,66.298,0,255,255,29.732,0.942,1.287,0.777,0.789
1069,106.077,0,255,255,36.910,0.978,1.224,0.817,0.842
1070,97.238,0,255,255,35.168,0.988,1.200,0.833,0.863
1071,75.138,0,255,255,32.195,0.911,1.367,0.731,0.850
1072,101.657,0,255,255,38.141,0.878,1.280,0.781,0.868
1073,110.497,0,255,255,36.400,1.000,1.147,0.872,0.909
1074,75.138,0,255,255,30.963,0.985,1.250,0.800,0.829
1075,92.818,0,255,255,33.426,1.000,1.062,0.942,0.913
1076,119.337,0,255,255,39.883,0.943,1.313,0.762,0.844
1077,132.597,0,255,255,42.346,0.929,1.178,0.849,0.857
1078,79.558,0,255,255,33.936,0.868,1.420,0.704,0.837
1079,88.398,0,255,255,33.936,0.965,1.465,0.683,0.833
1080,114.917,0,255,255,36.400,1.000,1.184,0.845,0.929
1081,83.978,0,255,255,30.963,1.000,1.161,0.861,0.884
1082,137.017,0,255,255,42.346,0.960,1.271,0.787,0.873
1083,119.337,0,255,255,37.631,1.000,1.210,0.826,0.947
1084,88.398,0,255,255,33.426,0.994,1.237,0.808,0.889
1085,97.238,0,255,255,33.426,1.000,1.101,0.908,0.936
1086,83.978,0,255,255,32.195,1.000,1.244,0.804,0.884
1087,132.597,0,255,255,42.346,0.929,1.222,0.819,0.857
1088,88.398,0,255,255,32.195,1.000,1.083,0.923,0.889
1089,75.138,0,255,255,29.222,1.000,1.263,0.792,0.919
1090,106.077,0,255,255,35.168,1.000,1.222,0.818,0.906
1091,75.138,0,255,255,29.222,1.000,1.385,0.722,0.919
1092,83.978,0,255,255,32.195,1.000,1.679,0.596,0.905
1093,66.298,0,255,255,27.480,1.000,1.137,0.880,0.968
1094,119.337,0,255,255,39.883,0.943,1.205,0.830,0.818
1095,92.818,0,255,255,36.400,0.880,1.085,0.922,0.894
1096,106.077,0,255,255,36.910,0.978,1.194,0.838,0.842
1097,114.917,0,255,255,36.400,1.000,1.184,0.845,0.929
1098,119.337,0,255,255,39.373,0.967,1.077,0.929,0.871
1099,75.138,0,255,255,36.400,0.713,1.706,0.586,0.829
1100,97.238,0,255,255,33.426,1.000,1.101,0.908,0.936
1101,88.398,0,255,255,36.910,0.815,1.168,0.856,0.816
1102,128.177,0,255,255,39.373,1.000,1.064,0.939,0.906
1103,132.597,0,255,255,39.373,1.000,1.116,0.896,0.923
1104,79.558,0,255,255,32.195,0.965,1.077,0.929,0.837
1105,88.398,0,255,255,33.936,0.965,1.222,0.819,0.833
1106,101.657,0,255,255,34.658,1.000,1.008,0.992,0.958
1107,101.657,0,255,255,34.658,1.000,1.008,0.992,0.958
1108,101.657,0,255,255,35.168,1.000,1.149,0.871,0.885
1109,75.138,0,255,255,30.453,1.000,1.497,0.668,0.919
1110,79.558,0,255,255,30.963,1.000,1.220,0.819,0.857
1111,83.978,0,255,255,33.426,0.944,1.186,0.843,0.864
1112,92.818,0,255,255,35.168,0.943,1.245,0.803,0.840
1113,88.398,0,255,255,38.141,0.764,1.373,0.729,0.800
1114,75.138,0,255,255,30.963,0.985,1.343,0.744,0.829
1115,79.558,0,255,255,33.936,0.868,1.497,0.668,0.818
1116,88.398,0,255,255,33.936,0.965,1.027,0.974,0.833
1117,97.238,0,255,255,35.678,0.960,1.172,0.853,0.815
1118,92.818,0,255,255,36.400,0.880,1.259,0.794,0.894
1119,79.558,0,255,255,31.685,0.996,1.372,0.729,0.947
1120,114.917,0,255,255,39.373,0.932,1.165,0.859,0.867
1121,70.718,0,255,255,29.222,1.000,1.371,0.729,0.889
1122,66.298,0,255,255,30.963,0.869,1.235,0.810,0.833
1123,83.978,0,255,255,33.936,0.916,1.312,0.762,0.826
1124,106.077,0,255,255,36.400,1.000,1.256,0.796,0.906
1125,110.497,0,255,255,38.141,0.954,1.190,0.840,0.847
1126,92.818,0,255,255,35.168,0.943,1.418,0.705,0.857
1127,75.138,0,255,255,30.963,0.985,1.459,0.685,0.850
1128,88.398,0,255,255,32.195,1.000,1.083,0.923,0.889
1129,57.459,0,255,255,26.248,1.000,1.093,0.915,0.897
1130,106.077,0,255,255,36.400,1.000,1.232,0.812,0.906
1131,92.818,0,255,255,33.426,1.000,1.182,0.846,0.913
1132,79.558,0,255,255,30.453,1.000,1.248,0.801,0.947
1133,97.238,0,255,255,34.658,1.000,1.288,0.776,0.936
1134,110.497,0,255,255,36.910,1.000,1.027,0.973,0.847
1135,92.818,0,255,255,33.426,1.000,1.182,0.846,0.913
1136,119.337,0,255,255,38.141,1.000,1.156,0.865,0.871
1137,83.978,0,255,255,32.195,1.000,1.244,0.804,0.884
1138,216.575,0,255,255,71.568,0.531,2.382,0.420,0.731
1139,106.077,0,255,255,36.910,0.978,1.064,0.940,0.842
1140,97.238,0,255,255,33.936,1.000,1.361,0.735,0.880
1141,75.138,0,255,255,33.936,0.820,1.070,0.934,0.791
1142,79.558,0,255,255,30.963,1.000,1.220,0.819,0.857
1143,92.818,0,255,255,33.426,1.000,1.475,0.678,0.933
1144,119.337,0,255,255,36.910,1.000,1.316,0.760,0.885
1145,57.459,0,255,255,26.248,1.000,1.622,0.617,0.929
1146,128.177,0,255,255,39.373,1.000,1.182,0.846,0.906
1147,79.558,0,255,255,30.453,1.000,1.362,0.734,0.947
1148,83.978,0,255,255,42.856,0.575,1.134,0.882,0.717
1149,132.597,0,255,255,40.604,1.000,1.062,0.942,0.909
1150,97.238,0,255,255,36.400,0.922,1.176,0.850,0.880
1151,97.238,0,255,255,34.658,1.000,1.459,0.685,0.957
1152,88.398,0,255,255,32.195,1.000,1.083,0.923,0.889
1153,83.978,0,255,255,32.195,1.000,1.121,0.892,0.864
1154,83.978,0,255,255,33.936,0.916,1.187,0.843,0.826
1155,83.978,0,255,255,31.685,1.000,1.273,0.785,0.974
1156,101.657,0,255,255,36.910,0.938,1.233,0.811,0.821
1157,101.657,0,255,255,34.658,1.000,1.202,0.832,0.958
1158,92.818,0,255,255,32.195,1.000,1.000,1.000,0.913
1159,75.138,0,255,255,30.963,0.985,1.150,0.869,0.829
1160,97.238,0,255,255,35.168,0.988,1.106,0.904,0.863
1161,101.657,0,255,255,35.168,1.000,1.132,0.884,0.885
1162,75.138,0,255,255,29.222,1.000,1.263,0.792,0.919
1163,88.398,0,255,255,35.168,0.898,1.282,0.780,0.833
1164,88.398,0,255,255,32.705,1.000,1.590,0.629,0.833
1165,101.657,0,255,255,36.910,0.938,1.250,0.800,0.821
1166,114.917,0,255,255,36.400,1.000,1.184,0.845,0.929
1167,106.077,0,255,255,35.168,1.000,1.222,0.818,0.906
1168,101.657,0,255,255,34.658,1.000,1.202,0.832,0.958
1169,128.177,0,255,255,39.883,1.000,1.175,0.851,0.866
1170,70.718,0,255,255,39.883,0.559,1.444,0.693,0.667
1171,119.337,0,255,255,38.141,1.000,1.212,0.825,0.871
1172,114.917,0,255,255,38.141,0.993,1.093,0.915,0.867
1173,75.138,0,255,255,38.141,0.649,1.333,0.750,0.708
1174,79.558,0,255,255,32.195,0.965,1.475,0.678,0.857
1175,92.818,0,255,255,35.168,0.943,1.393,0.718,0.840
1176,66.298,0,255,255,29.732,0.942,1.416,0.706,0.789
1177,114.917,0,255,255,36.400,1.000,1.203,0.831,0.929
1178,57.459,0,255,255,26.248,1.000,1.093,0.915,0.897
1179,75.138,0,255,255,30.453,1.000,1.389,0.720,0.944
1180,70.718,0,255,255,30.963,0.927,1.231,0.812,0.800
1181,97.238,0,255,255,33.936,1.000,1.276,0.784,0.863
1182,110.497,0,255,255,36.400,1.000,1.147,0.872,0.909
1183,57.459,0,255,255,26.248,1.000,1.622,0.617,0.929
1184,88.398,0,255,255,32.195,1.000,1.083,0.923,0.889
1185,92.818,0,255,255,33.936,1.000,1.272,0.786,0.857
1186,48.619,0,255,255,30.453,0.659,2.053,0.487,0.815
1187,70.718,0,255,255,32.195,0.857,1.432,0.698,0.821
1188,97.238,0,255,255,34.658,1.000,1.459,0.685,0.957
1189,66.298,0,255,255,27.480,1.000,1.137,0.880,0.968
1190,110.497,0,255,255,38.141,0.954,1.027,0.973,0.847
1191,110.497,0,255,255,37.631,0.981,1.235,0.809,0.909
1192,83.978,0,255,255,32.195,1.000,1.244,0.804,0.884
1193,75.138,0,255,255,30.963,0.985,1.039,0.962,0.829
1194,83.978,0,255,255,38.141,0.725,1.286,0.778,0.776
1195,106.077,0,255,255,38.141,0.916,1.038,0.963,0.828
1196,106.077,0,255,255,36.400,1.000,1.214,0.824,0.889
1197,181.215,0,255,255,69.826,0.467,3.065,0.326,0.641
1198,97.238,0,255,255,33.936,1.000,1.361,0.735,0.880
1199,97.238,0,255,255,33.426,1.000,1.101,0.908,0.936
1200,61.878,0,255,255,33.426,0.696,1.227,0.815,0.800
1201,66.298,0,255,255,30.963,0.869,1.069,0.935,0.833
1202,92.818,0,255,255,33.426,1.000,1.062,0.942,0.913
1203,79.558,0,255,255,33.936,0.868,1.210,0.826,0.783
1204,137.017,0,255,255,42.346,0.960,1.144,0.874,0.873
1205,88.398,0,255,255,36.910,0.815,1.271,0.787,0.816
1206,13.260,0,255,255,14.356,0.809,3.000,0.333,1.000
1207,57.459,0,255,255,30.963,0.753,1.466,0.682,0.765
1208,106.077,0,255,255,36.400,1.000,1.088,0.919,0.889
1209,101.657,0,255,255,35.168,1.000,1.132,0.884,0.885
1210,83.978,0,255,255,32.195,1.000,1.391,0.719,0.884
1211,17.680,0,255,255,11.893,1.000,1.000,1.000,1.000
1212,101.657,0,255,255,35.168,1.000,1.311,0.763,0.885
1213,101.657,0,255,255,36.400,0.964,1.422,0.703,0.885
1214,119.337,0,255,255,39.373,0.967,1.077,0.929,0.871
1215,137.017,0,255,255,42.346,0.960,1.211,0.826,0.873
1216,70.718,0,255,255,30.453,0.958,1.153,0.868,0.889
1217,75.138,0,255,255,32.195,0.911,1.092,0.916,0.850
1218,88.398,0,255,255,38.141,0.764,1.330,0.752,0.800
1219,101.657,0,255,255,35.168,1.000,1.182,0.846,0.885
1220,75.138,0,255,255,33.936,0.820,1.464,0.683,0.829
1221,75.138,0,255,255,32.195,0.911,1.332,0.751,0.850
1222,101.657,0,255,255,38.141,0.878,1.247,0.802,0.868
1223,83.978,0,255,255,30.963,1.000,1.161,0.861,0.884
1224,97.238,0,255,255,35.168,0.988,1.397,0.716,0.863
1225,132.597,0,255,255,40.604,1.000,1.004,0.996,0.909
1226,110.497,0,255,255,38.141,0.954,1.042,0.960,0.847
1227,88.398,0,255,255,33.936,0.965,1.194,0.837,0.833
1228,101.657,0,255,255,35.168,1.000,1.132,0.884,0.885
1229,110.497,0,255,255,36.400,1.000,1.147,0.872,0.909
1230,88.398,0,255,255,33.936,0.965,1.220,0.820,0.833
1231,101.657,0,255,255,34.658,1.000,1.008,0.992,0.958
1232,97.238,0,255,255,35.168,0.988,1.059,0.944,0.863
1233,119.337,0,255,255,38.141,1.000,1.207,0.829,0.885
1234,8.840,0,255,255,10.151,1.000,2.000,0.500,1.000
1235,17.680,0,255,255,18.560,0.645,4.000,0.250,1.000
1236,92.818,0,255,255,35.168,0.943,1.305,0.766,0.857
1237,57.459,0,255,255,32.705,0.675,1.536,0.651,0.684
1238,88.398,0,255,255,36.400,0.838,1.154,0.866,0.800
1239,106.077,0,255,255,38.141,0.916,1.092,0.916,0.857
1240,97.238,0,255,255,33.426,1.000,1.101,0.908,0.936
1241,79.558,0,255,255,30.963,1.000,1.130,0.885,0.857
1242,35.359,0,255,255,23.785,0.785,1.409,0.710,0.762
1243,83.978,0,255,255,33.426,0.944,1.628,0.614,0.905
1244,114.917,0,255,255,38.141,0.993,1.087,0.920,0.867
1245,66.298,0,255,255,33.936,0.723,1.288,0.777,0.769
1246,106.077,0,255,255,36.400,1.000,1.163,0.860,0.889
1247,88.398,0,255,255,32.195,1.000,1.083,0.923,0.889
1248,48.619,0,255,255,27.990,0.780,1.307,0.765,0.786
1249,97.238,0,255,255,36.400,0.922,1.077,0.929,0.846
1250,119.337,0,255,255,39.883,0.943,1.104,0.906,0.831
1251,83.978,0,255,255,32.195,1.000,1.083,0.923,0.884
1252,101.657,0,255,255,35.168,1.000,1.182,0.846,0.885
1253,13.260,0,255,255,14.356,0.809,3.000,0.333,1.000
1254,79.558,0,255,255,30.453,1.000,1.218,0.821,0.947
1255,75.138,0,255,255,38.141,0.649,1.096,0.912,0.791
1256,101.657,0,255,255,35.168,1.000,1.132,0.884,0.885
1257,97.238,0,255,255,37.631,0.863,1.071,0.933,0.917
1258,106.077,0,255,255,36.400,1.000,1.174,0.852,0.889
1259,92.818,0,255,255,33.426,1.000,1.062,0.942,0.913
1260,101.657,0,255,255,34.658,1.000,1.202,0.832,0.958
1261,75.138,0,255,255,30.453,1.000,1.497,0.668,0.919
1262,128.177,0,255,255,40.604,0.977,1.107,0.903,0.892
1263,110.497,0,255,255,38.141,0.954,1.130,0.885,0.833
1264,110.497,0,255,255,38.141,0.954,1.138,0.879,0.847
1265,66.298,0,255,255,45.829,0.397,1.590,0.629,0.682
1266,44.199,0,255,255,30.963,0.579,1.147,0.872,0.714
1267,75.138,0,255,255,30.963,0.985,1.044,0.957,0.850
1268,97.238,0,255,255,38.141,0.840,1.276,0.784,0.846
1269,92.818,0,255,255,33.936,1.000,1.234,0.810,0.840
1270,101.657,0,255,255,35.168,1.000,1.182,0.846,0.885
1271,123.757,0,255,255,39.373,1.000,1.096,0.913,0.889
1272,101.657,0,255,255,35.168,1.000,1.132,0.884,0.885
1273,106.077,0,255,255,35.168,1.000,1.222,0.818,0.906
1274,66.298,0,255,255,29.222,0.976,1.425,0.702,0.857
1275,123.757,0,255,255,38.141,1.000,1.123,0.890,0.889
1276,123.757,0,255,255,39.373,1.000,1.112,0.899,0.903
1277,88.398,0,255,255,32.705,1.000,1.303,0.767,0.833
1278,123.757,0,255,255,40.604,0.943,1.224,0.817,0.889
1279,137.017,0,255,255,42.346,0.960,1.036,0.965,0.873
1280,88.398,0,255,255,35.168,0.898,1.311,0.763,0.816
1281,119.337,0,255,255,39.373,0.967,1.195,0.837,0.871
1282,97.238,0,255,255,35.168,0.988,1.156,0.865,0.863
1283,17.680,0,255,255,18.560,0.645,4.000,0.250,1.000
1284,114.917,0,255,255,38.141,0.993,1.087,0.920,0.867
1285,110.497,0,255,255,39.373,0.896,1.476,0.677,0.877
1286,106.077,0,255,255,36.400,1.000,1.076,0.929,0.889
1287,97.238,0,255,255,35.168,0.988,1.218,0.821,0.863
1288,106.077,0,255,255,36.400,1.000,1.395,0.717,0.906
1289,61.878,0,255,255,27.990,0.993,1.264,0.791,0.848
1290,101.657,0,255,255,35.168,1.000,1.132,0.884,0.885
1291,75.138,0,255,255,32.195,0.911,1.271,0.787,0.829
1292,101.657,0,255,255,34.658,1.000,1.202,0.832,0.958
1293,101.657,0,255,255,38.651,0.855,1.138,0.878,0.807
1294,97.238,0,255,255,35.168,0.988,1.059,0.944,0.863
1295,110.497,0,255,255,36.910,1.000,1.126,0.888,0.862
1296,123.757,0,255,255,41.114,0.920,1.147,0.872,0.836
1297,17.680,0,255,255,18.560,0.645,4.000,0.250,1.000
